insured_id,full_name,birth_date,driver_age,profession,annual_income,region
INS_001535,Clémence-Adèle Delattre,2007-02-25,37,étudiant,12300.0,Hauts-de-France
INS_001536,Noël Peron,1993-10-27,76,infirmier,39800.0,Bourgogne-Franche-Comté
INS_001537,Marcel Laporte,1970-03-29,23,ouvrier,21800.0,Hauts-de-France
INS_001538,Maurice Costa,1960-07-20,43,agriculteur,8000.0,Normandie
INS_001539,Agathe Jacquot-Foucher,1971-01-06,79,infirmier,39900.0,Île-de-France
INS_001540,Christophe Le Collet,1960-06-17,70,commerçant,50300.0,Centre-Val de Loire
INS_001541,Alain Voisin,1987-07-20,33,artisan,50500.0,Occitanie
INS_001542,Michel Masse,1992-06-23,58,technicien,19300.0,Auvergne-Rhône-Alpes
INS_001543,Michel Barthelemy,1994-01-09,31,technicien,23800.0,Grand Est
INS_001544,Éléonore Lemaître,1984-11-20,26,auto-entrepreneur,34000.0,Île-de-France
INS_001545,Thomas Guérin,1969-08-24,44,technicien,33700.0,Île-de-France
INS_001546,Alexandria Collet,1972-03-25,26,chauffeur,21300.0,Île-de-France
INS_001547,Thibault-Richard Bruneau,1995-06-14,60,cadre supérieur,95700.0,Occitanie
INS_001548,Thierry Daniel,1991-10-02,23,chauffeur,35800.0,Île-de-France
INS_001549,Pierre Parent,1968-04-30,62,ouvrier,30800.0,Grand Est
INS_001550,Bertrand Jacob,1968-06-06,57,ouvrier,15900.0,Île-de-France
INS_001551,Alice Poulain Le Roger,1986-03-27,42,agriculteur,11500.0,Nouvelle-Aquitaine
INS_001552,Roger Lacombe,1994-02-18,45,sans emploi,15400.0,Grand Est
INS_001553,Jacques Dupuis,1979-05-25,50,auto-entrepreneur,32200.0,Auvergne-Rhône-Alpes
INS_001554,Françoise Chrétien,1992-05-02,54,commerçant,29000.0,Nouvelle-Aquitaine
INS_001555,Isaac Benard-Da Costa,1977-02-14,25,cadre,30700.0,Hauts-de-France
INS_001556,Laure Vincent,1949-05-23,27,commercial,32200.0,Provence-Alpes-Côte d'Azur
INS_001557,Stéphanie Vallée,1976-12-27,67,agriculteur,56500.0,Auvergne-Rhône-Alpes
INS_001558,Noël Lacombe,1978-11-28,23,agriculteur,25000.0,Hauts-de-France
INS_001559,Luce Sauvage-Legendre,1968-08-04,60,commercial,40500.0,Centre-Val de Loire
INS_001560,Étienne Albert,1950-11-25,61,commercial,56900.0,Grand Est
INS_001561,Dorothée Hervé,2005-10-08,52,infirmier,21800.0,Pays de la Loire
INS_001562,Bernard Gaillard,1962-10-13,47,auto-entrepreneur,13900.0,Hauts-de-France
INS_001563,Paul Fernandes,2000-07-10,40,auto-entrepreneur,20000.0,Centre-Val de Loire
INS_001564,Aimée Le Delattre,2006-06-25,36,infirmier,28000.0,Île-de-France
INS_001565,Christelle Reynaud-Perrot,1971-11-13,21,infirmier,29100.0,Grand Est
INS_001566,William Roche,1949-05-13,54,sans emploi,8000.0,Île-de-France
INS_001567,Raymond Imbert-Daniel,1971-05-03,36,infirmier,32500.0,Occitanie
INS_001568,Marguerite Vallée,1982-10-12,50,chauffeur,18200.0,Île-de-France
INS_001569,Simone du Bailly,1981-02-19,35,fonctionnaire,34900.0,Normandie
INS_001570,Émile Bertin de la Guillet,1968-10-29,65,cadre supérieur,97700.0,Île-de-France
INS_001571,André Caron Le Jacquet,1974-02-14,60,sans emploi,17500.0,Occitanie
INS_001572,Thierry Renard,1990-03-30,34,sans emploi,8500.0,Pays de la Loire
INS_001573,Éric Roger de la Renard,1960-05-21,73,enseignant,21300.0,Île-de-France
INS_001574,Hugues Bruneau,1953-05-14,79,commercial,42000.0,Île-de-France
INS_001575,Julien-Éric Leclerc,1980-11-01,44,chauffeur,31200.0,Pays de la Loire
INS_001576,Xavier Prévost,2007-01-06,60,enseignant,23500.0,Occitanie
INS_001577,Julien Pons,1979-05-30,40,sans emploi,13600.0,Île-de-France
INS_001578,René Hernandez,1953-01-19,66,fonctionnaire,47600.0,Pays de la Loire
INS_001579,Luc Didier,1993-10-25,37,cadre,59500.0,Occitanie
INS_001580,Margaud Meyer,1945-09-01,32,commerçant,51100.0,Nouvelle-Aquitaine
INS_001581,Claude Rémy-Jourdan,1989-11-04,73,technicien,26100.0,Occitanie
INS_001582,Luce Faivre,2007-03-08,77,infirmier,30400.0,Pays de la Loire
INS_001583,Claudine-Simone Maillot,1988-10-24,61,technicien,22200.0,Bourgogne-Franche-Comté
INS_001584,Alice Joly,1988-02-11,76,artisan,8000.0,Hauts-de-France
INS_001585,Honoré Laurent,1970-09-13,76,chef d'entreprise,95700.0,Grand Est
INS_001586,Maurice Hamon-Morin,1965-12-17,39,fonctionnaire,32700.0,Auvergne-Rhône-Alpes
INS_001587,Élise Guillon de la Gosselin,1962-11-28,47,artisan,34500.0,Pays de la Loire
INS_001588,Augustin Tanguy,1998-11-30,64,enseignant,39900.0,Grand Est
INS_001589,Pierre Carlier,1957-08-25,29,étudiant,8000.0,Auvergne-Rhône-Alpes
INS_001590,Dominique Lefèvre,2002-08-19,61,cadre supérieur,66200.0,Île-de-France
INS_001591,Nicole Caron,1990-07-04,24,commercial,45400.0,Provence-Alpes-Côte d'Azur
INS_001592,Michèle Collin,1968-11-20,32,chef d'entreprise,66000.0,Provence-Alpes-Côte d'Azur
INS_001593,Jérôme Marty Le Cohen,2000-06-24,23,fonctionnaire,35600.0,Île-de-France
INS_001594,Franck Petitjean,2001-05-01,78,étudiant,10800.0,Hauts-de-France
INS_001595,Simone Hervé,1955-09-19,72,artisan,33400.0,Grand Est
INS_001596,Patricia Joly,1998-01-13,60,technicien,26600.0,Pays de la Loire
INS_001597,Aurore Meunier de la Bailly,1975-04-20,34,sans emploi,16900.0,Auvergne-Rhône-Alpes
INS_001598,Margaret de Maury,1993-01-12,58,commercial,28700.0,Occitanie
INS_001599,Adrien Lejeune,1985-08-23,60,fonctionnaire,36500.0,Pays de la Loire
INS_001600,Marc-Emmanuel Berthelot,1974-07-06,34,médecin,41900.0,Île-de-France
INS_001601,Christine-Émilie Lemoine,1997-10-31,42,commercial,39300.0,Nouvelle-Aquitaine
INS_001602,Robert Marin de Hernandez,1997-12-23,34,cadre,57300.0,Bourgogne-Franche-Comté
INS_001603,Paul Vaillant du Hubert,1947-02-02,80,fonctionnaire,36300.0,Bourgogne-Franche-Comté
INS_001604,Denis Charles,1964-04-23,29,technicien,32400.0,Grand Est
INS_001605,Chantal Guibert,1987-05-09,31,artisan,47700.0,Grand Est
INS_001606,Marc Colin du Lagarde,1986-01-08,76,artisan,51100.0,Occitanie
INS_001607,Charles Salmon,1962-11-12,54,fonctionnaire,37500.0,Provence-Alpes-Côte d'Azur
INS_001608,Théophile Vallet,1968-03-10,19,retraité,23400.0,Bretagne
INS_001609,Renée Poirier,1984-12-17,20,chauffeur,25900.0,Grand Est
INS_001610,Célina Besson,1977-09-08,27,fonctionnaire,34700.0,Provence-Alpes-Côte d'Azur
INS_001611,Agnès-Josette Goncalves,1982-01-16,78,technicien,22500.0,Pays de la Loire
INS_001612,Hugues Pinto,2000-09-24,45,auto-entrepreneur,22600.0,Nouvelle-Aquitaine
INS_001613,Joseph Goncalves,1948-09-24,79,commercial,39100.0,Provence-Alpes-Côte d'Azur
INS_001614,Paulette Bousquet,2002-11-11,25,auto-entrepreneur,27800.0,Hauts-de-France
INS_001615,Anaïs Charpentier,1963-10-10,21,chef d'entreprise,52200.0,Grand Est
INS_001616,Pierre Leclercq,1993-09-07,41,commercial,48800.0,Hauts-de-France
INS_001617,Benoît Joseph,1992-10-24,67,médecin,104300.0,Auvergne-Rhône-Alpes
INS_001618,Margot Gomes-Pottier,1995-10-16,29,étudiant,12100.0,Hauts-de-France
INS_001619,Zacharie-Jules Pereira,1979-01-25,42,technicien,26900.0,Bretagne
INS_001620,Claire Richard,1954-01-10,49,chef d'entreprise,43600.0,Île-de-France
INS_001621,Julien Merle du Bouchet,1966-11-02,30,retraité,21700.0,Île-de-France
INS_001622,Bernard Carpentier,1955-02-19,49,enseignant,28700.0,Nouvelle-Aquitaine
INS_001623,Étienne Vaillant-Bonneau,1988-11-05,79,commerçant,27000.0,Normandie
INS_001624,Céline du Jacques,2003-02-09,79,retraité,16500.0,Centre-Val de Loire
INS_001625,Christophe Durand,1975-08-11,64,cadre,44800.0,Île-de-France
INS_001626,Jules Joly du Godard,1978-05-10,31,artisan,44200.0,Pays de la Loire
INS_001627,Diane Lacombe,1964-08-05,73,agriculteur,13500.0,Hauts-de-France
INS_001628,Frédéric Rodriguez,1999-05-19,77,enseignant,34300.0,Île-de-France
INS_001629,Gabriel Le Gall,1953-04-18,76,chauffeur,24800.0,Bretagne
INS_001630,Augustin Lamy,1988-12-02,33,cadre,52200.0,Provence-Alpes-Côte d'Azur
INS_001631,Auguste Moreau,1994-03-16,75,chauffeur,34500.0,Auvergne-Rhône-Alpes
INS_001632,Alice Pierre,1952-03-10,47,artisan,36500.0,Grand Est
INS_001633,Anne du Lemaire,2002-08-21,49,commercial,42400.0,Hauts-de-France
INS_001634,Arthur Hernandez,1987-06-16,22,enseignant,29400.0,Pays de la Loire
INS_001635,Charles Marion,1958-05-04,65,ouvrier,19000.0,Grand Est
INS_001636,Éric Le Leroy,1951-02-12,25,médecin,120600.0,Centre-Val de Loire
INS_001637,Stéphane-Jérôme Benard,1955-07-07,68,commerçant,56600.0,Auvergne-Rhône-Alpes
INS_001638,Isabelle de Perrin,1997-01-12,55,cadre,73700.0,Île-de-France
INS_001639,Rémy Carpentier,1990-06-30,44,commercial,44800.0,Île-de-France
INS_001640,Émile Faivre de Pages,1951-08-13,53,chef d'entreprise,76400.0,Île-de-France
INS_001641,Philippe du Poulain,1989-05-19,24,enseignant,33500.0,Pays de la Loire
INS_001642,Matthieu Maillet,2005-09-26,67,technicien,29100.0,Île-de-France
INS_001643,Joseph Gillet,1972-02-12,77,auto-entrepreneur,29100.0,Île-de-France
INS_001644,Henriette du Marie,1993-05-14,44,infirmier,30300.0,Provence-Alpes-Côte d'Azur
INS_001645,Chantal Turpin,1952-05-07,58,auto-entrepreneur,25600.0,Auvergne-Rhône-Alpes
INS_001646,Paul Ledoux,1968-02-27,44,retraité,18200.0,Auvergne-Rhône-Alpes
INS_001647,Roger Mace de Perez,1966-01-26,29,sans emploi,11100.0,Provence-Alpes-Côte d'Azur
INS_001648,Léon Jacquet,1974-03-09,58,commercial,37900.0,Normandie
INS_001649,Zacharie Hebert de la Lenoir,1971-01-21,33,infirmier,29700.0,Auvergne-Rhône-Alpes
INS_001650,Élisabeth Muller,2001-10-08,80,agriculteur,28800.0,Île-de-France
INS_001651,Michèle Colin,1946-03-16,50,chef d'entreprise,122400.0,Auvergne-Rhône-Alpes
INS_001652,Caroline Delaunay,1972-12-30,35,étudiant,8000.0,Île-de-France
INS_001653,Charles Meunier,1970-04-10,79,artisan,40300.0,Bretagne
INS_001654,Caroline-Denise François,1968-04-24,29,auto-entrepreneur,13400.0,Île-de-France
INS_001655,Jean de la Valentin,1998-07-28,31,cadre,65500.0,Occitanie
INS_001656,Chantal Rey,1998-03-14,57,médecin,87900.0,Pays de la Loire
INS_001657,Laurence Salmon,1990-05-08,77,retraité,31500.0,Hauts-de-France
INS_001658,Laetitia-Noémi Hamon,1975-05-18,68,sans emploi,13800.0,Île-de-France
INS_001659,Océane Vallée Le Caron,1993-10-13,64,agriculteur,43800.0,Occitanie
INS_001660,Charles Deschamps,1976-03-24,44,médecin,115400.0,Auvergne-Rhône-Alpes
INS_001661,Thomas Lucas-Martinez,1951-09-03,32,médecin,81500.0,Île-de-France
INS_001662,Arthur Didier,1988-02-13,73,ouvrier,26400.0,Auvergne-Rhône-Alpes
INS_001663,Laurent Texier,1988-03-10,21,enseignant,39100.0,Bretagne
INS_001664,Henri Loiseau,1984-08-30,31,chauffeur,29500.0,Bourgogne-Franche-Comté
INS_001665,Vincent Hamel,1978-02-26,47,retraité,24500.0,Provence-Alpes-Côte d'Azur
INS_001666,Suzanne Renaud,1963-11-23,80,chef d'entreprise,91100.0,Auvergne-Rhône-Alpes
INS_001667,Victoire Bodin,1961-11-19,21,médecin,106800.0,Auvergne-Rhône-Alpes
INS_001668,Agnès Salmon,1947-05-23,72,artisan,48200.0,Occitanie
INS_001669,Célina Jacob,1973-10-03,74,ouvrier,26200.0,Auvergne-Rhône-Alpes
INS_001670,Simone Jacques,1947-08-31,68,sans emploi,15200.0,Pays de la Loire
INS_001671,Roger Delmas,1999-08-08,32,sans emploi,8000.0,Île-de-France
INS_001672,Émile Marin du Lucas,1965-01-31,49,agriculteur,22000.0,Normandie
INS_001673,Véronique Salmon,1952-04-15,35,étudiant,8000.0,Île-de-France
INS_001674,Sylvie Ollivier,1980-10-27,65,ouvrier,18800.0,Bretagne
INS_001675,Philippe Lefèvre,1970-01-21,75,enseignant,28300.0,Bourgogne-Franche-Comté
INS_001676,Michelle Chauvet,1988-01-07,76,chauffeur,33000.0,Hauts-de-France
INS_001677,Isaac Bonnet de Maury,1948-03-29,48,cadre supérieur,64800.0,Provence-Alpes-Côte d'Azur
INS_001678,Marine Traore,1982-03-10,20,agriculteur,29500.0,Occitanie
INS_001679,Monique Pereira,1972-05-16,70,technicien,17600.0,Île-de-France
INS_001680,Olivie Marty,1948-12-14,33,auto-entrepreneur,30300.0,Île-de-France
INS_001681,Gérard Huet-Jourdan,1965-01-22,31,cadre supérieur,62900.0,Île-de-France
INS_001682,Arthur Schneider,1952-08-11,33,infirmier,25200.0,Grand Est
INS_001683,Alain Tanguy,1965-12-11,28,commercial,57800.0,Provence-Alpes-Côte d'Azur
INS_001684,Pauline Duhamel,1977-10-30,80,cadre supérieur,73000.0,Occitanie
INS_001685,Juliette Lefebvre,1989-03-30,68,chauffeur,30300.0,Bretagne
INS_001686,Aimée-Margaud Hoareau,1981-05-01,63,retraité,17700.0,Grand Est
INS_001687,Capucine Camus,1951-09-14,51,commercial,26200.0,Île-de-France
INS_001688,Jean du Gaudin,1996-07-09,66,ouvrier,29100.0,Auvergne-Rhône-Alpes
INS_001689,Danielle Bonneau,1964-04-08,61,commerçant,28900.0,Île-de-France
INS_001690,Émilie Mahe,1985-06-07,65,médecin,72200.0,Bourgogne-Franche-Comté
INS_001691,René Benoit,1963-07-03,74,agriculteur,42100.0,Île-de-France
INS_001692,Henri Baudry,1970-09-23,41,technicien,26500.0,Occitanie
INS_001693,Thierry Bernier-Morin,1990-08-13,53,cadre,45800.0,Provence-Alpes-Côte d'Azur
INS_001694,Brigitte-Maggie Maillard,1949-08-20,63,commerçant,45000.0,Pays de la Loire
INS_001695,Thérèse du Lacroix,1967-04-13,25,chauffeur,30400.0,Grand Est
INS_001696,Victor Hernandez,1977-03-11,66,étudiant,9700.0,Provence-Alpes-Côte d'Azur
INS_001697,Martin Dupré Le Bourgeois,1971-07-02,50,enseignant,26500.0,Provence-Alpes-Côte d'Azur
INS_001698,Thierry-Pierre De Sousa,1987-09-16,21,fonctionnaire,50400.0,Île-de-France
INS_001699,Édith Moreau-Techer,1989-09-16,71,chef d'entreprise,31200.0,Île-de-France
INS_001700,Sébastien Didier,1958-10-25,61,commerçant,43200.0,Normandie
INS_001701,Juliette Diaz,1978-12-17,61,infirmier,25400.0,Bourgogne-Franche-Comté
INS_001702,Renée Moreno de Barbe,1958-01-15,30,commercial,43400.0,Bretagne
INS_001703,Claudine Guillot,1954-11-17,29,retraité,27100.0,Auvergne-Rhône-Alpes
INS_001704,Martin Bouchet Le Andre,1985-05-03,24,commercial,46200.0,Île-de-France
INS_001705,Juliette Renault,1986-02-06,73,artisan,30400.0,Auvergne-Rhône-Alpes
INS_001706,Zacharie-Théophile Huet,1970-12-20,36,cadre supérieur,47900.0,Nouvelle-Aquitaine
INS_001707,Denis Olivier,1947-02-22,44,commerçant,53500.0,Occitanie
INS_001708,Nicolas Vallée du Briand,1986-02-26,36,cadre supérieur,60600.0,Île-de-France
INS_001709,Eugène Leroux,1962-07-31,78,cadre supérieur,80100.0,Hauts-de-France
INS_001710,Gilles Lopes,1986-11-23,44,médecin,66900.0,Hauts-de-France
INS_001711,Tristan Dupont,2006-02-12,51,médecin,43100.0,Normandie
INS_001712,Aimée Lefèvre,1999-07-21,47,retraité,22800.0,Auvergne-Rhône-Alpes
INS_001713,Hugues Marion,1964-03-03,68,chauffeur,30100.0,Auvergne-Rhône-Alpes
INS_001714,Lucas Marchal,1987-09-18,41,auto-entrepreneur,22900.0,Centre-Val de Loire
INS_001715,Louis Ramos,1998-06-29,79,cadre,59300.0,Île-de-France
INS_001716,Bertrand Masse-Guyon,1976-11-30,63,sans emploi,14600.0,Hauts-de-France
INS_001717,Raymond Chartier,1997-08-16,62,sans emploi,19500.0,Bretagne
INS_001718,Jeannine du Robin,1960-05-25,28,chauffeur,24100.0,Auvergne-Rhône-Alpes
INS_001719,Hugues Boulanger,1997-11-01,46,cadre,71600.0,Auvergne-Rhône-Alpes
INS_001720,Inès Briand,1959-02-18,31,sans emploi,11800.0,Hauts-de-France
INS_001721,Emmanuel Benoit,2006-07-03,27,cadre,31000.0,Nouvelle-Aquitaine
INS_001722,Odette Adam,1999-10-06,80,commerçant,8000.0,Île-de-France
INS_001723,Patrick Joubert,1969-01-02,77,infirmier,30800.0,Occitanie
INS_001724,Hugues Morvan,1972-02-05,78,chauffeur,26900.0,Occitanie
INS_001725,Guillaume Rodrigues-Étienne,1975-05-04,52,médecin,116900.0,Centre-Val de Loire
INS_001726,Manon Lefebvre,1986-01-22,59,médecin,135000.0,Provence-Alpes-Côte d'Azur
INS_001727,Alexandria Rousset de Blot,2003-03-14,66,auto-entrepreneur,49000.0,Centre-Val de Loire
INS_001728,Gilbert Courtois-Jacob,1964-11-18,69,chauffeur,16400.0,Hauts-de-France
INS_001729,Chantal Joubert,2000-01-07,48,retraité,20500.0,Bretagne
INS_001730,Nath Petit,2002-09-19,61,chauffeur,28500.0,Hauts-de-France
INS_001731,Joséphine Hernandez,1951-01-31,32,infirmier,36800.0,Occitanie
INS_001732,Henri Lacroix-Renard,2003-02-06,38,commercial,42600.0,Île-de-France
INS_001733,Odette Fontaine,1962-08-30,77,étudiant,8000.0,Pays de la Loire
INS_001734,Patrick Georges,1991-10-29,19,étudiant,8600.0,Île-de-France
INS_001735,Pauline Roussel,1997-05-03,80,retraité,15300.0,Hauts-de-France
INS_001736,Philippe-Arthur Benard,1971-11-30,49,étudiant,8000.0,Auvergne-Rhône-Alpes
INS_001737,Marguerite De Sousa-Lemonnier,1947-02-14,41,agriculteur,48500.0,Nouvelle-Aquitaine
INS_001738,Tristan Clerc,1956-12-22,41,ouvrier,20200.0,Nouvelle-Aquitaine
INS_001739,Christiane Bernard,1970-08-22,80,cadre supérieur,66000.0,Occitanie
INS_001740,Hugues Bruneau de Masson,1955-05-05,23,commerçant,51600.0,Auvergne-Rhône-Alpes
INS_001741,Christelle du Julien,1973-11-04,46,retraité,21700.0,Auvergne-Rhône-Alpes
INS_001742,Gilles Giraud,1988-09-16,64,ouvrier,18800.0,Bretagne
INS_001743,Lorraine Philippe,1950-09-19,27,chauffeur,30100.0,Auvergne-Rhône-Alpes
INS_001744,Édith Carlier,2000-08-11,73,auto-entrepreneur,16400.0,Hauts-de-France
INS_001745,Hélène-Aimée Simon,2003-07-22,66,médecin,138100.0,Nouvelle-Aquitaine
INS_001746,Henriette Blanc du Philippe,1961-11-21,44,cadre supérieur,90500.0,Grand Est
INS_001747,André Maréchal,1984-05-01,63,fonctionnaire,26200.0,Hauts-de-France
INS_001748,Josette Gérard de Tessier,1956-02-12,30,chauffeur,29900.0,Île-de-France
INS_001749,Célina-Agathe Wagner,1978-07-12,70,technicien,28000.0,Normandie
INS_001750,Virginie Lemaire,1959-07-17,49,infirmier,35600.0,Hauts-de-France
INS_001751,Étienne Le Hervé,1992-06-04,27,retraité,23700.0,Auvergne-Rhône-Alpes
INS_001752,Christelle Perret,1999-05-08,25,auto-entrepreneur,45500.0,Grand Est
INS_001753,Gabrielle Carre de la Humbert,1956-10-05,62,infirmier,25000.0,Grand Est
INS_001754,Alexandre Charpentier,2006-11-23,25,cadre supérieur,81600.0,Pays de la Loire
INS_001755,Thierry Lebreton-Menard,1968-09-07,65,auto-entrepreneur,31700.0,Nouvelle-Aquitaine
INS_001756,Aurélie Dubois,1974-12-09,54,auto-entrepreneur,27900.0,Occitanie
INS_001757,Nicole Torres,1958-10-08,62,fonctionnaire,28700.0,Pays de la Loire
INS_001758,Pauline Guyon,1983-01-09,50,chef d'entreprise,40400.0,Provence-Alpes-Côte d'Azur
INS_001759,Benoît Pascal,1949-02-05,21,cadre supérieur,76700.0,Île-de-France
INS_001760,Inès Georges,2002-08-14,74,retraité,19000.0,Provence-Alpes-Côte d'Azur
INS_001761,Amélie Thomas Le Bodin,1984-06-08,44,chef d'entreprise,77400.0,Grand Est
INS_001762,Louis Leconte Le Payet,2006-05-21,21,chef d'entreprise,85500.0,Auvergne-Rhône-Alpes
INS_001763,Alice Blin-Colin,1961-10-18,30,agriculteur,25400.0,Pays de la Loire
INS_001764,Virginie Le Bigot,1953-09-16,66,sans emploi,10800.0,Île-de-France
INS_001765,Philippine Blanchard,1961-10-21,70,sans emploi,8000.0,Normandie
INS_001766,Amélie Rodriguez,1976-11-06,35,infirmier,27200.0,Provence-Alpes-Côte d'Azur
INS_001767,Jules-Martin Carre,2002-04-11,70,chef d'entreprise,97600.0,Île-de-France
INS_001768,Thibault-Gilles Blondel,1965-02-12,51,chauffeur,30500.0,Auvergne-Rhône-Alpes
INS_001769,Hugues Gallet,2008-01-21,28,auto-entrepreneur,8800.0,Île-de-France
INS_001770,Roger Descamps,1985-07-05,50,chauffeur,33100.0,Auvergne-Rhône-Alpes
INS_001771,Anastasie Roche,1954-10-05,62,étudiant,11400.0,Normandie
INS_001772,Éric Da Silva-Lelièvre,1961-10-17,72,agriculteur,15700.0,Hauts-de-France
INS_001773,Renée Ferreira,2008-02-05,44,commerçant,30000.0,Occitanie
INS_001774,Alice Pichon,1967-11-10,25,commercial,19300.0,Pays de la Loire
INS_001775,Véronique Albert-Teixeira,1952-06-26,41,cadre supérieur,52900.0,Île-de-France
INS_001776,Charles Lévêque,1951-04-18,74,retraité,22700.0,Centre-Val de Loire
INS_001777,Éric Roy Le Thibault,2001-07-11,63,agriculteur,28800.0,Auvergne-Rhône-Alpes
INS_001778,Frédérique-Adèle Laine,1993-09-16,32,artisan,24100.0,Île-de-France
INS_001779,Marc Garnier,1960-11-27,31,chauffeur,24000.0,Île-de-France
INS_001780,Brigitte Boulanger,1947-01-13,45,commercial,30500.0,Provence-Alpes-Côte d'Azur
INS_001781,Louis Besson,1982-08-04,66,artisan,53300.0,Occitanie
INS_001782,Isaac Brunet,1947-03-21,24,étudiant,13200.0,Île-de-France
INS_001783,Valentine De Sousa,1984-12-26,76,agriculteur,18600.0,Auvergne-Rhône-Alpes
INS_001784,Théophile-Vincent Thomas,1966-02-25,37,commercial,32500.0,Grand Est
INS_001785,Victor Loiseau,2005-04-22,31,artisan,40400.0,Hauts-de-France
INS_001786,Christelle Lecomte,1999-10-14,29,étudiant,8000.0,Grand Est
INS_001787,Isaac Lefèvre de Lévy,2005-05-15,78,cadre supérieur,102600.0,Auvergne-Rhône-Alpes
INS_001788,Bernadette Alexandre,1961-06-22,40,chef d'entreprise,96300.0,Île-de-France
INS_001789,Luc Blanc-Lefebvre,1999-02-05,50,agriculteur,30600.0,Hauts-de-France
INS_001790,Léon Valette,1970-10-01,70,artisan,18800.0,Hauts-de-France
INS_001791,Charles Léger,1976-04-27,79,cadre supérieur,38800.0,Auvergne-Rhône-Alpes
INS_001792,Marcelle Pottier,1983-06-03,18,commerçant,33700.0,Centre-Val de Loire
INS_001793,Brigitte Tessier,1977-09-11,72,artisan,59000.0,Provence-Alpes-Côte d'Azur
INS_001794,Sophie Chevallier,1975-06-01,62,chef d'entreprise,34100.0,Hauts-de-France
INS_001795,Pauline-Bernadette Boulay,1972-01-07,71,retraité,20700.0,Nouvelle-Aquitaine
INS_001796,Éléonore Gay,1985-02-17,45,technicien,27000.0,Auvergne-Rhône-Alpes
INS_001797,Alphonse Blanchet,1966-12-05,38,enseignant,23500.0,Île-de-France
INS_001798,Hélène Jourdan,1988-08-18,51,artisan,46100.0,Île-de-France
INS_001799,Paul Laine,1985-01-22,20,chef d'entreprise,54300.0,Île-de-France
